7,8,9,12,13,14,4*10,9*19,9*20,10*20,13*14,14*15,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Activation Barrier (eV),Only two way,only three way,,,,,,
0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0.216,0.15,0.095,,,,,,
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.482,0.519,0.501,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.155,0.155,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.309,0.309,,,,,,
1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.702,0.657,0.639,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.365,0.497,0.497,,,,,,
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.169,0.347,0.347,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.161,0.142,0.142,,,,,,
1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.423,0.322,0.322,,,,,,
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.207,0.12,0.12,,,,,,
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.406,0.436,0.436,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.701,0.606,0.606,,,,,,
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.461,0.436,0.436,,,,,,
0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.081,0.376,0.302,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.666,0.552,0.552,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.280,0.53,0.53,,,,,,
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.213,0.431,0.412,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.139,0.055,0.055,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.454,0.606,0.606,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.360,0.53,0.53,,,,,,
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9999.000,0.249,0.249,,,,,,
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.138,0.129,0.129,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.247,0.478,0.478,,,,,,
1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.123,0.377,0.339,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.674,0.552,0.552,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.458,0.59,0.572,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.491,0.423,0.404,,,,,,
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.417,0.65,0.531,,,,,,
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.265,0.265,,,,,,
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.405,0.36,0.341,,,,,,
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.437,0.353,0.317,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.078,0.309,0.309,,,,,,
1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.245,0.481,0.407,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.144,0.372,0.372,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.386,0.309,0.309,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370,0.374,0.374,,,,,,
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.439,0.676,0.676,,,,,,
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,-9999.000,0.29,0.252,,,,,,
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.145,0.416,0.351,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.337,0.554,0.554,,,,,,
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.182,0.339,0.339,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230,0.374,0.374,,,,,,
0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.307,0.516,0.516,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.587,0.532,0.532,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.662,0.552,0.552,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.376,0.628,0.628,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.494,0.456,0.456,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.495,0.478,0.478,,,,,,
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.298,0.248,0.248,,,,,,
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.122,0.046,0.046,,,,,,
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.311,0.291,0.291,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.366,0.497,0.497,,,,,,
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.306,0.162,0.162,,,,,,
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.230,0.129,0.129,,,,,,
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,-9999.000,0.676,0.676,,,,,,
1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0.560,0.469,0.415,,,,,,
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.329,0.486,0.459,,,,,,
1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.484,0.423,0.404,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0.459,0.459,,,,,,
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.275,0.581,0.581,,,,,,
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.282,0.276,0.276,,,,,,
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0.116,0.29,0.252,,,,,,
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.365,0.628,0.509,,,,,,
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.263,0.434,0.407,,,,,,
0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0.067,0.396,0.322,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.251,0.478,0.478,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.411,0.554,0.554,,,,,,
1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.506,0.385,0.367,,,,,,
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.190,0.162,0.162,,,,,,
0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0.031,0.331,0.238,,,,,,
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.279,0.494,0.494,,,,,,
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.394,0.652,0.615,,,,,,
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.138,0.328,0.328,,,,,,
1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.271,0.267,0.249,,,,,,
1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.660,0.573,0.555,,,,,,
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.211,0.129,0.129,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.122,0.383,0.383,,,,,,
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.281,0.249,0.249,,,,,,
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.280,0.434,0.407,,,,,,
0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0.329,0.319,0.264,,,,,,
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0.149,0.416,0.351,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.516,0.554,0.554,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-9999.000,0.478,0.478,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.057,0.055,0.055,,,,,,
1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.109,0.366,0.328,,,,,,
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.228,0.456,0.456,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.081,0.309,0.309,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0.459,0.459,,,,,,
1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.446,0.322,0.322,,,,,,
0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,-9999.000,0.529,0.51,,,,,,
0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.201,0.412,0.385,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.305,0.53,0.53,,,,,,
0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.223,0.226,0.19,,,,,,
0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.395,0.289,0.289,,,,,,
1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.377,0.322,0.322,,,,,,
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.325,0.454,0.427,,,,,,
0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0.274,0.578,0.559,,,,,,
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.239,0.164,0.164,,,,,,
1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.288,0.508,0.481,,,,,,
1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0.562,0.449,0.395,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0.459,0.459,,,,,,
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.113,0.431,0.412,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.459,0.459,,,,,,
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.212,0.339,0.339,,,,,,
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.246,0.164,0.164,,,,,,
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0.347,0.544,0.461,,,,,,
1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-9999.000,0.272,0.272,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.615,0.606,0.606,,,,,,
1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,-9999.000,0.432,0.405,,,,,,
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.124,0.339,0.339,,,,,,
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.469,0.425,0.425,,,,,,
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.135,0.153,0.153,,,,,,
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.374,0.365,0.347,,,,,,
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0.282,0.452,0.425,,,,,,
0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0.034,0.32,0.227,,,,,,
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.121,0.285,0.285,,,,,,
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.233,0.359,0.359,,,,,,
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.347,0.425,0.425,,,,,,
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.349,0.276,0.276,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450,0.448,0.448,,,,,,
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.566,0.581,0.544,,,,,,
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.278,0.205,0.205,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.287,0.53,0.53,,,,,,
0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0.014,0.32,0.227,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.439,0.628,0.628,,,,,,
1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.329,0.339,0.339,,,,,,
0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.333,0.226,0.226,,,,,,
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,-9999.000,0.447,0.393,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.493,0.478,0.478,,,,,,
0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.286,0.215,0.179,,,,,,
1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0.044,0.31,0.272,,,,,,
0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0.222,0.556,0.455,,,,,,
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.041,0.189,0.189,,,,,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0.426,0.426,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.227,0.175,0.175,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999.000,0.385,0.385,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.300,0.298,0.298,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.264,0.497,0.497,,,,,,
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.131,0.088,0.088,,,,,,
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.197,0.164,0.164,,,,,,
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.378,0.65,0.531,,,,,,
0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.408,0.311,0.311,,,,,,
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-9999.000,0.603,0.566,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.448,0.448,,,,,,
1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0.132,0.461,0.387,,,,,,
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0.583,0.603,0.566,,,,,,
1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,-9999.000,0.432,0.405,,,,,,
1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.184,0.213,0.158,,,,,,
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.048,0.254,0.254,,,,,,
0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.382,0.57,0.57,,,,,,
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.253,0.478,0.478,,,,,,
0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0.325,0.297,0.242,,,,,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157,0.383,0.383,,,,,,
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.453,0.344,0.344,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449,0.374,0.374,,,,,,
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.129,0.055,0.055,,,,,,
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.437,0.654,0.654,,,,,,
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.209,0.421,0.421,,,,,,
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.374,0.353,0.317,,,,,,
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.169,0.175,0.175,,,,,,
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.514,0.581,0.544,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.305,0.309,0.309,,,,,,
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.344,0.674,0.637,,,,,,
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.108,0.283,0.283,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.552,0.521,0.521,,,,,,
1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.442,0.343,0.325,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.360,0.554,0.554,,,,,,
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.557,0.605,0.605,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280,0.155,0.155,,,,,,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.311,0.309,0.309,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.580,0.554,0.554,,,,,,
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.379,0.497,0.497,,,,,,
1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.392,0.365,0.347,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.459,0.459,,,,,,
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.519,0.51,0.51,,,,,,
1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0.243,0.524,0.441,,,,,,
1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0.056,0.394,0.301,,,,,,
0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.211,0.215,0.179,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.346,0.554,0.554,,,,,,
1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.217,0.359,0.359,,,,,,
1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.418,0.32,0.32,,,,,,
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.211,0.336,0.336,,,,,,
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.193,0.42,0.401,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.532,0.532,0.532,,,,,,
1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.401,0.309,0.291,,,,,,
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.172,0.42,0.401,,,,,,
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.127,0.336,0.336,,,,,,
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.320,0.528,0.501,,,,,,
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.416,0.396,0.396,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.371,0.59,0.572,,,,,,
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.543,0.521,0.521,,,,,,
1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.450,0.59,0.572,,,,,,
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.204,0.109,0.109,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.633,0.53,0.53,,,,,,
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.515,0.581,0.544,,,,,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.155,0.155,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.324,0.53,0.53,,,,,,
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.046,0.209,0.209,,,,,,
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.616,0.606,0.606,,,,,,
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.606,0.554,0.554,,,,,,
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0.543,0.603,0.566,,,,,,
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.183,0.079,0.079,,,,,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.218,0.218,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0.374,0.374,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.374,0.374,,,,,,
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.602,0.679,0.661,,,,,,
1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0.116,0.385,0.292,,,,,,
1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0.073,0.43,0.403,,,,,,
1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.217,0.45,0.376,,,,,,
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.121,0.265,0.265,,,,,,
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.369,0.276,0.276,,,,,,
1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0.524,0.75,0.732,,,,,,
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.332,0.324,0.324,,,,,,
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0.346,0.544,0.461,,,,,,
0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0.415,0.373,0.337,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.175,0.372,0.372,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250,0.459,0.459,,,,,,
1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.171,0.366,0.328,,,,,,
0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0.150,0.458,0.338,,,,,,
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.461,0.628,0.628,,,,,,
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.462,0.324,0.324,,,,,,
0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0.435,0.373,0.337,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.620,0.532,0.532,,,,,,
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.306,0.412,0.412,,,,,,
0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0.223,0.15,0.095,,,,,,
1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.331,0.652,0.615,,,,,,
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.033,0.178,0.178,,,,,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0.448,0.448,,,,,,
1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,-9999.000,0.385,0.292,,,,,,
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.186,0.478,0.358,,,,,,
1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0.173,0.432,0.405,,,,,,
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.319,0.53,0.53,,,,,,
0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.230,0.454,0.427,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.385,0.385,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.459,0.459,,,,,,
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.382,0.322,0.322,,,,,,
0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0.215,0.47,0.405,,,,,,
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.520,0.398,0.398,,,,,,
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.187,0.468,0.385,,,,,,
0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0.019,0.331,0.238,,,,,,
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.064,0.298,0.298,,,,,,
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.210,0.205,0.205,,,,,,
1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.429,0.32,0.32,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.300,0.423,0.423,,,,,,
1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0.206,0.49,0.407,,,,,,
1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.684,0.657,0.639,,,,,,
0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.233,0.472,0.407,,,,,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.403,0.372,0.372,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.222,0.423,0.423,,,,,,
0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.096,0.119,0.064,,,,,,
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.177,0.193,0.138,,,,,,
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.033,0.252,0.252,,,,,,
0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,-9999.000,0.576,0.475,,,,,,
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.011,0.178,0.178,,,,,,
1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.481,0.396,0.396,,,,,,
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.202,0.423,0.423,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.247,0.142,0.142,,,,,,
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,-9999.000,0.679,0.661,,,,,,
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.190,0.142,0.142,,,,,,
0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0.034,0.331,0.238,,,,,,
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.415,0.35,0.35,,,,,,
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.377,0.353,0.317,,,,,,
0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0.352,0.494,0.494,,,,,,
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.575,0.552,0.552,,,,,,
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.394,0.532,0.532,,,,,,
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,-9999.000,0.519,0.501,,,,,,
