8,10,14,15,4*10,8*9,9*10,9*19,9*20,10*14,10*20,13*14,8*9*14,9*10*19,9*10*20,9*15*19,10*14*20,Actual Energy,energy-only two way,energy-three way,three way-actual,two way-actual,energy one way,,
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.545,0.498,0.498,0.047,0.047,0.483,,
1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.358,0.316,0.243,0.115,0.042,0.213,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0.724,0.724,0.245,0.245,0.724,,
1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.391,0.65,0.629,0.238,0.259,0.545,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.265,0.265,0.006,0.006,0.265,,
1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0.209,0.58,0.496,0.287,0.371,0.265,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0.174,0.174,0.135,0.135,0.174,,
0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.141,0.43,0.387,0.246,0.289,0.226,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.404,0.688,0.688,0.284,0.284,0.496,,
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.615,0.502,0.502,0.113,0.113,0.493,,
0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.434,0.387,0.387,0.047,0.047,0.454,,
0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.246,0.262,0.189,0.057,0.016,0.174,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866,0.815,0.815,0.051,0.051,0.815,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.213,0.213,0.131,0.131,0.213,,
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.636,1.022,1.002,0.366,0.386,0.815,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.046,0.353,0.353,0.307,0.307,0.213,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0.815,0.815,0.257,0.257,0.815,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,0.483,0.483,0.024,0.024,0.483,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.826,0.795,0.795,0.031,0.031,0.815,,
1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.347,0.618,0.597,0.25,0.271,0.493,,
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.151,0.429,0.429,0.278,0.278,0.265,,
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.643,0.53,0.53,0.113,0.113,0.545,,
0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.275,0.559,0.538,0.263,0.284,0.454,,
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.926,0.896,0.896,0.03,0.03,0.776,,
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.58,0.616,0.616,0.036,0.036,0.496,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.444,0.444,0.049,0.049,0.444,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.496,0.496,0.23,0.23,0.496,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45,0.704,0.704,0.254,0.254,0.724,,
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0.335,0.34,0.267,0.068,0.005,0.213,,
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.661,0.948,0.948,0.287,0.287,0.776,,
1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0.413,0.725,0.641,0.228,0.312,0.545,,
0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0.655,0.583,0.542,0.113,0.072,0.506,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.715,0.67,0.67,0.045,0.045,0.535,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.158,0.405,0.405,0.247,0.247,0.265,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.51,0.471,0.471,0.039,0.039,0.506,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.344,0.797,0.64,0.296,0.453,0.493,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0.226,0.226,0.057,0.057,0.226,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.54,0.443,0.443,0.097,0.097,0.454,,
1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.665,0.633,0.572,0.093,0.032,0.545,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.734,0.67,0.67,0.064,0.064,0.535,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0.724,0.724,0.253,0.253,0.724,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.459,0.742,0.742,0.283,0.283,0.535,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.405,0.405,0.305,0.305,0.265,,
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.491,0.419,0.419,0.072,0.072,0.454,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.444,0.444,0.019,0.019,0.444,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.656,0.618,0.586,0.07,0.038,0.483,,
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.107,0.354,0.311,0.204,0.247,0.174,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491,0.483,0.483,0.008,0.008,0.483,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.483,0.483,0.221,0.221,0.483,,
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.175,0.142,0.142,0.033,0.033,0.174,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.496,0.496,0.041,0.041,0.496,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.658,0.67,0.67,0.012,0.012,0.535,,
1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6,0.482,0.482,0.118,0.118,0.493,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.736,0.704,0.704,0.032,0.032,0.724,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.444,0.444,0,0,0.444,,
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.137,0.526,0.442,0.305,0.389,0.226,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.54,0.55,0.55,0.01,0.01,0.535,,
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.553,0.55,0.55,0.003,0.003,0.535,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48,0.491,0.491,0.011,0.011,0.506,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.547,0.564,0.532,0.015,0.017,0.444,,
0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.332,0.559,0.538,0.206,0.227,0.454,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.444,0.444,0.282,0.282,0.444,,
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.507,0.419,0.419,0.088,0.088,0.454,,
1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.666,0.633,0.572,0.094,0.033,0.545,,
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.602,0.882,0.862,0.26,0.28,0.815,,
0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.38,0.655,0.634,0.254,0.275,0.506,,
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.313,0.272,0.272,0.041,0.041,0.265,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.464,0.443,0.443,0.021,0.021,0.454,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.237,0.237,0.01,0.01,0.213,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.198,0.198,0.075,0.075,0.174,,
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.391,0.694,0.673,0.282,0.303,0.545,,
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.542,0.916,0.884,0.342,0.374,0.724,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.535,0.535,0.268,0.268,0.535,,
1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0.524,0.485,0.465,0.059,0.039,0.493,,
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.61,0.51,0.51,0.1,0.1,0.545,,
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.144,0.526,0.442,0.298,0.382,0.226,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.25,0.25,0.074,0.074,0.226,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.483,0.483,0.007,0.007,0.483,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0.724,0.724,0.285,0.285,0.724,,
0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0.456,0.815,0.71,0.254,0.359,0.506,,
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.544,0.796,0.796,0.252,0.252,0.724,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.444,0.444,0.016,0.016,0.444,,
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.434,0.67,0.649,0.215,0.236,0.545,,
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.622,0.502,0.502,0.12,0.12,0.493,,
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.63,0.902,0.882,0.252,0.272,0.815,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0.496,0.496,0.017,0.017,0.496,,
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.607,0.554,0.554,0.053,0.053,0.545,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.802,0.756,0.756,0.046,0.046,0.776,,
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.088,0.408,0.365,0.277,0.32,0.213,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0.25,0.25,0.138,0.138,0.226,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484,0.483,0.483,0.001,0.001,0.483,,
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115,0.353,0.353,0.238,0.238,0.213,,
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.823,0.81,0.79,0.033,0.013,0.815,,
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0.313,0.719,0.582,0.269,0.406,0.454,,
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.645,0.848,0.848,0.203,0.203,0.776,,
0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0.377,0.675,0.611,0.234,0.298,0.506,,
1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.22,0.598,0.577,0.357,0.378,0.493,,
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.265,0.265,0.003,0.003,0.265,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.129,0.338,0.338,0.209,0.209,0.174,,
0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0.088,0.498,0.382,0.294,0.41,0.174,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.724,0.724,0.229,0.229,0.724,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.808,0.795,0.795,0.013,0.013,0.815,,
1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.709,1.022,1.002,0.293,0.313,0.815,,
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.521,0.796,0.796,0.275,0.275,0.724,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.653,0.67,0.67,0.017,0.017,0.535,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0.776,0.776,0.227,0.227,0.776,,
1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.964,0.93,0.91,0.054,0.034,0.815,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0.483,0.483,0.246,0.246,0.483,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.483,0.483,0.001,0.001,0.483,,
1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.476,0.461,0.441,0.035,0.015,0.493,,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.343,0.568,0.568,0.225,0.225,0.496,,
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.469,0.742,0.742,0.273,0.273,0.535,,
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.183,0.142,0.142,0.041,0.041,0.174,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.546,0.491,0.491,0.055,0.055,0.506,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.496,0.496,0.011,0.011,0.496,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.372,0.635,0.614,0.242,0.263,0.506,,
1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.416,0.694,0.673,0.257,0.278,0.545,,
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.472,0.491,0.491,0.019,0.019,0.506,,
1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0.169,0.552,0.436,0.267,0.383,0.213,,
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.165,0.526,0.442,0.277,0.361,0.226,,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.343,0.568,0.568,0.225,0.225,0.496,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515,0.724,0.724,0.209,0.209,0.724,,
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.613,0.51,0.51,0.103,0.103,0.545,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.61,0.564,0.532,0.078,0.046,0.444,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0.496,0.496,0.287,0.287,0.496,,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.226,0.226,0.092,0.092,0.226,,
0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0.303,0.643,0.579,0.276,0.34,0.454,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.496,0.496,0.24,0.24,0.496,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.337,0.57,0.57,0.233,0.233,0.483,,
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.566,0.83,0.81,0.244,0.264,0.763,,
1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0.378,0.705,0.621,0.243,0.327,0.545,,
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.434,0.849,0.724,0.29,0.415,0.545,,
0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0.316,0.643,0.579,0.263,0.327,0.454,,
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.053,0.314,0.314,0.261,0.261,0.174,,
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.601,0.828,0.828,0.227,0.227,0.776,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781,0.724,0.724,0.057,0.057,0.724,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.483,0.483,0.308,0.308,0.483,,
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.322,0.773,0.616,0.294,0.451,0.493,,
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.25,0.25,0.008,0.008,0.226,,
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.52,0.495,0.495,0.025,0.025,0.506,,
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.365,0.622,0.622,0.257,0.257,0.535,,
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.595,0.828,0.828,0.233,0.233,0.776,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809,0.776,0.776,0.033,0.033,0.776,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857,0.815,0.815,0.042,0.042,0.815,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0.444,0.444,0.004,0.004,0.444,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.803,0.795,0.795,0.008,0.008,0.815,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.328,0.635,0.614,0.286,0.307,0.506,,
1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.538,0.85,0.83,0.292,0.312,0.763,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.444,0.444,0.197,0.197,0.444,,
0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0.228,0.559,0.538,0.31,0.331,0.454,,
1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.58,0.97,0.918,0.338,0.39,0.763,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.532,0.795,0.795,0.263,0.263,0.815,,
1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.676,0.633,0.572,0.104,0.043,0.545,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.704,0.67,0.67,0.034,0.034,0.535,,
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.213,0.213,0.077,0.077,0.213,,
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.522,0.53,0.53,0.008,0.008,0.545,,
1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0.697,0.657,0.596,0.101,0.04,0.545,,
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.636,0.67,0.67,0.034,0.034,0.535,,
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.516,0.516,0.216,0.216,0.444,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0.724,0.724,0.32,0.32,0.724,,
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.831,0.844,0.812,0.019,0.013,0.724,,
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.381,0.817,0.66,0.279,0.436,0.493,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.105,0.338,0.338,0.233,0.233,0.174,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.536,0.564,0.532,0.004,0.028,0.444,,
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.841,0.795,0.795,0.046,0.046,0.815,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.483,0.483,0.259,0.259,0.483,,
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.283,0.516,0.516,0.233,0.233,0.444,,
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0.381,0.34,0.267,0.114,0.041,0.213,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.744,0.704,0.704,0.04,0.04,0.724,,
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.481,0.459,0.459,0.022,0.022,0.506,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0.763,0.763,0.054,0.054,0.763,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0.198,0.198,0.118,0.118,0.174,,
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.237,0.194,0.194,0.043,0.043,0.226,,
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.201,0.429,0.429,0.228,0.228,0.265,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.535,0.535,0.287,0.287,0.535,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.444,0.444,0.227,0.227,0.444,,
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.189,0.526,0.442,0.253,0.337,0.226,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.483,0.483,0.248,0.248,0.483,,
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.478,0.419,0.419,0.059,0.059,0.454,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.146,0.39,0.39,0.244,0.244,0.226,,
1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.186,0.196,0.196,0.01,0.01,0.213,,
1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.372,0.674,0.653,0.281,0.302,0.545,,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.348,0.568,0.568,0.22,0.22,0.496,,
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.662,1.002,0.982,0.32,0.34,0.815,,
1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.591,0.478,0.478,0.113,0.113,0.493,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,0.776,0.776,0.254,0.254,0.776,,
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.925,0.876,0.876,0.049,0.049,0.776,,
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.661,0.554,0.554,0.107,0.107,0.545,,
1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0.474,0.461,0.441,0.033,0.013,0.493,,
1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.333,0.65,0.629,0.296,0.317,0.545,,
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.133,0.39,0.39,0.257,0.257,0.226,,
1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0.34,0.34,0.267,0.073,9.99E-16,0.213,,
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.565,0.618,0.586,0.021,0.053,0.483,,
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.826,0.878,0.826,0,0.052,0.763,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791,0.763,0.763,0.028,0.028,0.763,,
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.59,0.471,0.471,0.119,0.119,0.506,,
1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.948,0.93,0.91,0.038,0.018,0.815,,
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0.347,0.635,0.614,0.267,0.288,0.506,,
0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.346,0.314,0.273,0.073,0.032,0.226,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.351,0.688,0.688,0.337,0.337,0.496,,
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.31,0.673,0.589,0.279,0.363,0.493,,
0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0.343,0.286,0.213,0.13,0.057,0.174,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.806,0.756,0.756,0.05,0.05,0.776,,
1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.377,0.65,0.629,0.252,0.273,0.545,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.496,0.496,0.278,0.278,0.496,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,0.444,0.444,0.049,0.049,0.444,,
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.294,0.57,0.57,0.276,0.276,0.483,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477,0.483,0.483,0.006,0.006,0.483,,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.568,0.568,0.257,0.257,0.496,,
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.519,0.495,0.495,0.024,0.024,0.506,,
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838,0.776,0.776,0.062,0.062,0.776,,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,0.815,0.815,0.013,0.013,0.815,,
1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.535,0.534,0.534,0.001,0.001,0.545,,
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.924,0.876,0.876,0.048,0.048,0.776,,
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.138,0.405,0.405,0.267,0.267,0.265,,
1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.218,0.22,0.22,0.002,0.002,0.213,,
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0.43,0.392,0.351,0.079,0.038,0.265,,
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0.384,0.69,0.658,0.274,0.306,0.483,,
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.561,0.443,0.443,0.118,0.118,0.454,,
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481,0.763,0.763,0.282,0.282,0.763,,
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.635,0.554,0.554,0.081,0.081,0.545,,
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.518,0.495,0.495,0.023,0.023,0.506,,
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.537,0.756,0.756,0.219,0.219,0.776,,
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.615,0.564,0.532,0.083,0.051,0.444,,
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.483,0.483,0.213,0.213,0.483,,
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.34,0.688,0.688,0.348,0.348,0.496,,
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.097,0.408,0.365,0.268,0.311,0.213,,
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.443,0.419,0.419,0.024,0.024,0.454,,
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.658,1.002,0.982,0.324,0.344,0.815,,
0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.28,0.579,0.558,0.278,0.299,0.454,,
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.71,0.704,0.704,0.006,0.006,0.724,,
